_lerpT,_lerp1,_lerp2,_hoverPositionY
0.4755636,2.22,1.82,2.029775
0.4958387,2.22,1.82,2.021664
0.51625,2.22,1.82,2.0135
0.5363939,2.22,1.82,2.005442
0.5668689,2.22,1.82,1.993252
0.5861912,2.22,1.82,1.985523
0.605912,2.22,1.82,1.977635
0.6255049,2.22,1.82,1.969798
0.6452201,2.22,1.82,1.961912
0.664358,2.22,1.82,1.954257
0.6833023,2.22,1.82,1.946679
0.7020767,2.22,1.82,1.939169
0.7206714,2.22,1.82,1.931731
0.7476922,2.22,1.82,1.920923
0.7653997,2.22,1.82,1.91384
0.7825445,2.22,1.82,1.906982
0.7991231,2.22,1.82,1.900351
0.8155693,2.22,1.82,1.893772
0.8314162,2.22,1.82,1.887433
0.8465967,2.22,1.82,1.881361
0.8613181,2.22,1.82,1.875473
0.8755432,2.22,1.82,1.869783
0.8956672,2.22,1.82,1.861733
0.9082792,2.22,1.82,1.856688
0.9201764,2.22,1.82,1.851929
0.9313363,2.22,1.82,1.847465
0.9417173,2.22,1.82,1.843313
0.9515121,2.22,1.82,1.839395
0.9603305,2.22,1.82,1.835868
0.9684899,2.22,1.82,1.832604
0.9757732,2.22,1.82,1.829691
0.9849382,2.22,1.82,1.826025
0.9899009,2.22,1.82,1.82404
0.9939045,2.22,1.82,1.822438
0.9969356,2.22,1.82,1.821226
0.9989249,2.22,1.82,1.82043
0.9999153,2.22,1.82,1.820034
0.9999153,1.82,2.22,1.620034
0,1.82,2.22,1.82
0.0005306797,1.82,2.22,1.820212
0.002161619,1.82,2.22,1.820865
0.006484752,1.82,2.22,1.822594
0.01052042,1.82,2.22,1.824208
0.01554148,1.82,2.22,1.826217
0.02156188,1.82,2.22,1.828625
0.02838144,1.82,2.22,1.831352
0.03620141,1.82,2.22,1.834481
0.04481176,1.82,2.22,1.837925
0.05407508,1.82,2.22,1.84163
0.06446055,1.82,2.22,1.845784
0.08102737,1.82,2.22,1.852411
0.09304696,1.82,2.22,1.857219
0.1057372,1.82,2.22,1.862295
0.1189028,1.82,2.22,1.867561
0.1328481,1.82,2.22,1.873139
0.1472474,1.82,2.22,1.878899
0.1624451,1.82,2.22,1.884978
0.178039,1.82,2.22,1.891216
0.1940893,1.82,2.22,1.897636
0.2190729,1.82,2.22,1.907629
0.2361696,1.82,2.22,1.914468
0.2539963,1.82,2.22,1.921598
0.2719612,1.82,2.22,1.928784
0.2902057,1.82,2.22,1.936082
0.308838,1.82,2.22,1.943535
0.3277338,1.82,2.22,1.951094
0.346969,1.82,2.22,1.958788
0.3669086,1.82,2.22,1.966763
0.3959577,1.82,2.22,1.978383
0.4156885,1.82,2.22,1.986275
0.4356972,1.82,2.22,1.994279
0.4556622,1.82,2.22,2.002265
0.4756054,1.82,2.22,2.010242
0.4958515,1.82,2.22,2.018341
0.5162527,1.82,2.22,2.026501
0.5364709,1.82,2.22,2.034588
0.5568538,1.82,2.22,2.042742
0.5866251,1.82,2.22,2.05465
0.6062256,1.82,2.22,2.06249
0.6259178,1.82,2.22,2.070367
0.6453698,1.82,2.22,2.078148
0.6643826,1.82,2.22,2.085753
0.6834676,1.82,2.22,2.093387
0.7023418,1.82,2.22,2.100937
0.7210283,1.82,2.22,2.108411
0.7390798,1.82,2.22,2.115632
0.7655438,1.82,2.22,2.126218
0.7826348,1.82,2.22,2.133054
0.7993534,1.82,2.22,2.139741
0.8155085,1.82,2.22,2.146204
0.8313811,1.82,2.22,2.152552
0.8467361,1.82,2.22,2.158695
0.8615495,1.82,2.22,2.16462
0.8756543,1.82,2.22,2.170262
0.8892195,1.82,2.22,2.175688
0.9084521,1.82,2.22,2.183381
0.9202754,1.82,2.22,2.18811
0.9314918,1.82,2.22,2.192597
0.9418775,1.82,2.22,2.196751
0.9516487,1.82,2.22,2.20066
0.9605073,1.82,2.22,2.204203
0.9685134,1.82,2.22,2.207405
0.9757643,1.82,2.22,2.210306
0.9820983,1.82,2.22,2.212839
0.989935,1.82,2.22,2.215974
0.9939702,1.82,2.22,2.217588
0.996955,1.82,2.22,2.218782
0.9989551,1.82,2.22,2.219582
0.9999101,1.82,2.22,2.219964
0.9999101,1.82,2.22,2.22
0,2.22,1.82,2.22
0.0005322692,2.22,1.82,2.219787
0.002118779,2.22,1.82,2.219152
0.004750598,2.22,1.82,2.2181
0.01053124,2.22,1.82,2.215788
0.01559546,2.22,1.82,2.213762
0.02154379,2.22,1.82,2.211383
0.02843906,2.22,1.82,2.208624
0.03610535,2.22,1.82,2.205558
0.04465484,2.22,1.82,2.202138
0.05411919,2.22,1.82,2.198352
0.06416322,2.22,1.82,2.194335
0.07515582,2.22,1.82,2.189938
0.09316263,2.22,1.82,2.182735
0.1056695,2.22,1.82,2.177732
0.1188349,2.22,1.82,2.172466
0.1326444,2.22,1.82,2.166942
0.1471515,2.22,1.82,2.161139
0.1621847,2.22,1.82,2.155126
0.1779267,2.22,1.82,2.148829
0.1939617,2.22,1.82,2.142415
0.2105357,2.22,1.82,2.135786
0.2361962,2.22,1.82,2.125521
0.2546504,2.22,1.82,2.11814
0.2725104,2.22,1.82,2.110996
0.2908256,2.22,1.82,2.10367
0.3092397,2.22,1.82,2.096304
0.3284607,2.22,1.82,2.088616
0.3480984,2.22,1.82,2.080761
0.3672424,2.22,1.82,2.073103
0.3880525,2.22,1.82,2.064779
0.4157009,2.22,1.82,2.05372
0.4361635,2.22,1.82,2.045535
0.4566185,2.22,1.82,2.037353
0.4765419,2.22,1.82,2.029383
0.4962817,2.22,1.82,2.021487
0.5167909,2.22,1.82,2.013284
0.5362301,2.22,1.82,2.005508
0.5561308,2.22,1.82,1.997548
0.5763209,2.22,1.82,1.989472
0.6061405,2.22,1.82,1.977544
0.6259824,2.22,1.82,1.969607
0.6452174,2.22,1.82,1.961913
0.6675013,2.22,1.82,1.952999
0.6948535,2.22,1.82,1.942059
0.7122598,2.22,1.82,1.935096
0.7298579,2.22,1.82,1.928057
0.7477592,2.22,1.82,1.920896
0.7655357,2.22,1.82,1.913786
0.791675,2.22,1.82,1.90333
0.807767,2.22,1.82,1.896893
0.8234895,2.22,1.82,1.890604
0.8390731,2.22,1.82,1.884371
0.8545887,2.22,1.82,1.878165
0.8690132,2.22,1.82,1.872395
0.8836359,2.22,1.82,1.866546
0.8963909,2.22,1.82,1.861444
0.9088115,2.22,1.82,1.856475
0.9262135,2.22,1.82,1.849514
0.937335,2.22,1.82,1.845066
0.9470683,2.22,1.82,1.841173
0.9563015,2.22,1.82,1.837479
0.9648365,2.22,1.82,1.834065
0.9722457,2.22,1.82,1.831102
0.9790984,2.22,1.82,1.828361
0.9849246,2.22,1.82,1.82603
0.9898943,2.22,1.82,1.824042
0.9955714,2.22,1.82,1.821771
0.9981068,2.22,1.82,1.820757
0.9995658,2.22,1.82,1.820174
0.9995658,1.82,2.22,1.620174
0,1.82,2.22,1.82
0.0005189019,1.82,2.22,1.820207
0.002096835,1.82,2.22,1.820839
0.004686488,1.82,2.22,1.821874
0.008306486,1.82,2.22,1.823323
0.01291058,1.82,2.22,1.825164
0.02143398,1.82,2.22,1.828574
0.02827136,1.82,2.22,1.831308
0.03612638,1.82,2.22,1.83445
0.04498125,1.82,2.22,1.837992
0.05442141,1.82,2.22,1.841769
0.06444596,1.82,2.22,1.845778
0.07528675,1.82,2.22,1.850115
0.08664377,1.82,2.22,1.854657
0.09895972,1.82,2.22,1.859584
0.1188496,1.82,2.22,1.86754
0.1330044,1.82,2.22,1.873202
0.1475312,1.82,2.22,1.879012
0.1623996,1.82,2.22,1.88496
0.1777148,1.82,2.22,1.891086
0.1937781,1.82,2.22,1.897511
0.210163,1.82,2.22,1.904065
0.2273695,1.82,2.22,1.910948
0.2446718,1.82,2.22,1.917869
0.2713944,1.82,2.22,1.928558
0.2897829,1.82,2.22,1.935913
0.3083657,1.82,2.22,1.943346
0.3274568,1.82,2.22,1.950983
0.3464249,1.82,2.22,1.95857
0.366062,1.82,2.22,1.966425
0.3856751,1.82,2.22,1.97427
0.4055599,1.82,2.22,1.982224
0.4252022,1.82,2.22,1.990081
0.4553227,1.82,2.22,2.002129
0.4753043,1.82,2.22,2.010122
0.4953914,1.82,2.22,2.018157
0.5156664,1.82,2.22,2.026267
0.5359325,1.82,2.22,2.034373
0.5556774,1.82,2.22,2.042271
0.5757701,1.82,2.22,2.050308
0.5967671,1.82,2.22,2.058707
0.6160719,1.82,2.22,2.066429
0.6457187,1.82,2.22,2.078287
0.6656883,1.82,2.22,2.086275
0.6846478,1.82,2.22,2.093859
0.7028947,1.82,2.22,2.101158
0.7206617,1.82,2.22,2.108265
0.7387397,1.82,2.22,2.115496
0.7568721,1.82,2.22,2.122749
0.7737723,1.82,2.22,2.129509
0.7906779,1.82,2.22,2.136271
0.8160514,1.82,2.22,2.14642
0.8316612,1.82,2.22,2.152664
0.8469916,1.82,2.22,2.158797
0.861218,1.82,2.22,2.164487
0.8757713,1.82,2.22,2.170309
0.8888394,1.82,2.22,2.175536
0.9018605,1.82,2.22,2.180744
0.9141434,1.82,2.22,2.185658
0.9261441,1.82,2.22,2.190458
0.9421457,1.82,2.22,2.196858
0.9518235,1.82,2.22,2.200729
0.9605176,1.82,2.22,2.204207
0.9684813,1.82,2.22,2.207392
0.9758859,1.82,2.22,2.210354
0.9819815,1.82,2.22,2.212793
0.9874219,1.82,2.22,2.214969
0.9919458,1.82,2.22,2.216778
0.9955984,1.82,2.22,2.218239
0.9989687,1.82,2.22,2.219588
0.9999186,1.82,2.22,2.219967
0.9999186,1.82,2.22,2.22
0,2.22,1.82,2.22
0.0005360116,2.22,1.82,2.219786
0.002139628,2.22,1.82,2.219144
0.004757103,2.22,1.82,2.218097
0.008371036,2.22,1.82,2.216652
0.01297292,2.22,1.82,2.214811
0.01852632,2.22,1.82,2.21259
0.02845148,2.22,1.82,2.208619
0.03623573,2.22,1.82,2.205506
0.04477597,2.22,1.82,2.20209
0.05413644,2.22,1.82,2.198345
0.06432094,2.22,1.82,2.194272
0.07517641,2.22,1.82,2.189929
0.08677,2.22,1.82,2.185292
0.09914526,2.22,1.82,2.180342
0.1122904,2.22,1.82,2.175084
0.1328312,2.22,1.82,2.166867
0.147273,2.22,1.82,2.161091
0.1622701,2.22,1.82,2.155092
0.179001,2.22,1.82,2.1484
0.1941705,2.22,1.82,2.142332
0.211057,2.22,1.82,2.135577
0.2277283,2.22,1.82,2.128909
0.2451012,2.22,1.82,2.121959
0.2629322,2.22,1.82,2.114827
0.2905494,2.22,1.82,2.10378
0.3089088,2.22,1.82,2.096437
0.3279515,2.22,1.82,2.08882
0.346988,2.22,1.82,2.081205
0.36627,2.22,1.82,2.073492
0.3859424,2.22,1.82,2.065623
0.4057839,2.22,1.82,2.057686
0.4256419,2.22,1.82,2.049743
0.4456838,2.22,1.82,2.041726
0.4761358,2.22,1.82,2.029546
0.4959805,2.22,1.82,2.021608
0.5161332,2.22,1.82,2.013547
0.5361086,2.22,1.82,2.005557
0.5562072,2.22,1.82,1.997517
0.5761549,2.22,1.82,1.989538
0.5961513,2.22,1.82,1.981539
0.6159748,2.22,1.82,1.97361
0.6356511,2.22,1.82,1.965739
0.6644009,2.22,1.82,1.95424
0.6836088,2.22,1.82,1.946556
0.7024089,2.22,1.82,1.939036
0.7210158,2.22,1.82,1.931594
0.7395307,2.22,1.82,1.924188
0.7567089,2.22,1.82,1.917316
0.7741542,2.22,1.82,1.910338
0.7911415,2.22,1.82,1.903543
0.8076665,2.22,1.82,1.896933
0.8314968,2.22,1.82,1.887401
0.8467759,2.22,1.82,1.88129
0.8620823,2.22,1.82,1.875167
0.8761787,2.22,1.82,1.869528
0.8891519,2.22,1.82,1.864339
0.9020985,2.22,1.82,1.859161
0.9142976,2.22,1.82,1.854281
0.925913,2.22,1.82,1.849635
0.936834,2.22,1.82,1.845266
0.9516377,2.22,1.82,1.839345
0.9604772,2.22,1.82,1.835809
0.968587,2.22,1.82,1.832565
0.9757694,2.22,1.82,1.829692
0.9821937,2.22,1.82,1.827122
0.9875365,2.22,1.82,1.824985
0.9920394,2.22,1.82,1.823184
0.9955634,2.22,1.82,1.821775
0.9981335,2.22,1.82,1.820747
0.9999136,2.22,1.82,1.820035
0.9999136,1.82,2.22,1.620034
0,1.82,2.22,1.82
0.000540465,1.82,2.22,1.820216
0.002117239,1.82,2.22,1.820847
0.004735705,1.82,2.22,1.821894
0.008364218,1.82,2.22,1.823346
0.01298131,1.82,2.22,1.825192
0.01841194,1.82,2.22,1.827365
0.02494567,1.82,2.22,1.829978
0.03616675,1.82,2.22,1.834467
0.04477598,1.82,2.22,1.83791
0.05407745,1.820001,2.220001,1.841632
0.06428397,1.820002,2.220002,1.845715
0.07525402,1.820002,2.220002,1.850104
0.08682629,1.820014,2.220015,1.854745
0.09917839,1.820036,2.220036,1.859708
0.1120672,1.820058,2.220058,1.864885
0.1257251,1.820091,2.220091,1.870381
0.1474756,1.820113,2.220113,1.879103
0.1622946,1.820134,2.220134,1.885052
0.1778845,1.820157,2.220157,1.89131
0.1940959,1.820178,2.220178,1.897817
0.2106813,1.8202,2.2202,1.904472
0.2275496,1.820222,2.220222,1.911242
0.2450387,1.820244,2.220244,1.918259
0.2626649,1.820266,2.220266,1.925332
0.2810448,1.820298,2.220298,1.932716
0.3087958,1.82032,2.22032,1.943839
0.3279035,1.820342,2.220342,1.951504
0.3469875,1.820364,2.220364,1.959159
0.3665126,1.820385,2.220386,1.966991
0.3857729,1.820407,2.220407,1.974717
0.4056204,1.820429,2.220429,1.982678
0.4257557,1.820451,2.220451,1.990753
0.4455773,1.820473,2.220474,1.998704
0.4661772,1.820506,2.220506,2.006977
0.4962272,1.820528,2.220528,2.019019
0.5164818,1.820549,2.22055,2.027142
0.5363716,1.820571,2.220572,2.03512
0.5564559,1.820593,2.220593,2.043176
0.5765191,1.820615,2.220615,2.051223
0.5963261,1.820637,2.220637,2.059167
0.6162649,1.820659,2.220659,2.067165
0.6357698,1.82068,2.22068,2.074988
0.6549623,1.820713,2.220713,2.082698
0.6836414,1.820735,2.220735,2.094192
0.7023038,1.820756,2.220757,2.101678
0.7205781,1.820778,2.220778,2.10901
0.7387895,1.820801,2.220801,2.116316
0.7567959,1.820822,2.220822,2.123541
0.7739919,1.820844,2.220844,2.130441
0.7909006,1.820872,2.220872,2.137233
0.8075038,1.820909,2.220909,2.14391
0.8236591,1.820963,2.220963,2.150427
0.8468199,1.821,2.221,2.159728
0.8617026,1.821036,2.221036,2.165717
0.875782,1.821072,2.221072,2.171385
0.8891887,1.821108,2.221108,2.176783
0.9020925,1.821144,2.221144,2.181981
0.9142875,1.82118,2.22118,2.186895
0.9258099,1.821217,2.221217,2.191541
0.9368171,1.821253,2.221253,2.19598
0.9468456,1.821307,2.221307,2.200046
0.9604524,1.821344,2.221344,2.205525
0.9686564,1.82138,2.22138,2.208843
0.9758549,1.821416,2.221416,2.211758
0.9821311,1.821452,2.221452,2.214305
0.987592,1.821488,2.221488,2.216525
0.992,1.821524,2.221524,2.218324
0.99553,1.82156,2.22156,2.219773
0.9980558,1.821597,2.221597,2.220819
0.9995602,1.821651,2.221651,2.221475
0.9995602,1.821688,2.221688,2.221688
0,2.221688,1.821688,2.221688
0.0005488568,2.221723,1.821723,2.221504
0.002114188,2.22176,1.82176,2.220914
0.00473841,2.221796,1.821796,2.219901
0.008337018,2.221832,1.821832,2.218498
0.01292818,2.221869,1.821869,2.216697
0.01848821,2.221905,1.821905,2.21451
0.02497733,2.221941,1.821941,2.211951
0.03230913,2.221996,1.821995,2.209072
0.04479168,2.222032,1.822032,2.204115
0.05419054,2.222068,1.822068,2.200392
0.0643227,2.222104,1.822104,2.196375
0.07515637,2.22214,1.82214,2.192078
0.08676607,2.222176,1.822176,2.18747
0.09903827,2.222213,1.822213,2.182598
0.1123187,2.222249,1.822249,2.177321
0.1257319,2.222286,1.822285,2.171993
0.1401057,2.222339,1.822339,2.166297
0.1622822,2.222376,1.822376,2.157463
0.1779287,2.222412,1.822412,2.15124
0.1938871,2.222448,1.822448,2.144893
0.210478,2.222485,1.822484,2.138293
0.2277672,2.22252,1.82252,2.131413
0.2448689,2.222557,1.822557,2.124609
0.2629355,2.222593,1.822593,2.117419
0.2810192,2.22263,1.82263,2.110222
0.2997603,2.222684,1.822684,2.102779
0.3278026,2.222719,1.822719,2.091598
0.3467868,2.222756,1.822756,2.084041
0.3662778,2.222792,1.822792,2.076281
0.3858303,2.222829,1.822829,2.068496
0.4057929,2.222865,1.822865,2.060547
0.4256452,2.222901,1.822901,2.052643
0.4457257,2.222937,1.822937,2.044647
0.4657071,2.222973,1.822973,2.03669
0.4858539,2.223027,1.823027,2.028686
0.5160667,2.223064,1.823064,2.016637
0.5363401,2.2231,1.8231,2.008564
0.5565262,2.223137,1.823137,2.000526
0.5767261,2.223173,1.823173,1.992482
0.5963282,2.223209,1.823209,1.984677
0.6159342,2.223245,1.823245,1.976871
0.6354438,2.223281,1.823281,1.969104
0.6549814,2.223318,1.823318,1.961325
0.6742013,2.223372,1.823372,1.953692
0.7025492,2.223408,1.823408,1.942388
0.7208186,2.223444,1.823444,1.935117
0.7388864,2.223481,1.823481,1.927926
0.7568055,2.223516,1.823516,1.920794
0.7740489,2.223553,1.823553,1.913933
0.7909859,2.223589,1.823589,1.907194
0.8075684,2.223626,1.823626,1.900599
0.8239859,2.223662,1.823662,1.894068
0.8394156,2.223716,1.823716,1.88795
0.8616566,2.223752,1.823752,1.879089
0.8756271,2.223788,1.823788,1.873537
0.8891588,2.223824,1.823824,1.868161
0.9020324,2.223861,1.82386,1.863047
0.9143296,2.223897,1.823897,1.858165
0.9259344,2.223933,1.823933,1.853559
0.93675,2.22397,1.82397,1.84927
0.9469042,2.224006,1.824006,1.845244
0.956143,2.22406,1.82406,1.841603
0.9685608,2.224096,1.824096,1.836671
0.9757236,2.224132,1.824132,1.833843
0.9821149,2.224169,1.824169,1.831323
0.9875699,2.224205,1.824205,1.829177
0.992057,2.224241,1.824241,1.827418
0.9955869,2.224277,1.824277,1.826042
0.9980806,2.224313,1.824313,1.825081
0.9995673,2.22435,1.82435,1.824523
0.9995673,1.824404,2.224404,1.624523
0,1.824404,2.224404,1.824404
0.001200086,1.82444,2.22444,1.82492
0.0032863,1.824476,2.224476,1.825791
0.006397826,1.824512,2.224513,1.827072
0.01049144,1.824548,2.224549,1.828745
0.01553323,1.824585,2.224585,1.830798
0.021512,1.824621,2.224621,1.833226
0.02838379,1.824657,2.224657,1.836011
0.03605915,1.824694,2.224694,1.839117
0.04472044,1.824748,2.224748,1.842636
0.05905556,1.824784,2.224784,1.848406
0.06944811,1.82482,2.22482,1.8526
0.08082388,1.824857,2.224857,1.857187
0.09294622,1.824893,2.224893,1.862071
0.1054771,1.824929,2.224929,1.86712
0.11878,1.824966,2.224966,1.872478
0.13287,1.825001,2.225002,1.87815
0.1472177,1.825038,2.225038,1.883925
0.1622952,1.825093,2.225093,1.890011
0.1860041,1.825128,2.225128,1.89953
0.2021615,1.825164,2.225164,1.906029
0.2189083,1.825201,2.225201,1.912764
0.2363355,1.825237,2.225237,1.919771
0.2536352,1.825273,2.225273,1.926727
0.2718713,1.825309,2.225309,1.934058
0.2900015,1.825346,2.225346,1.941346
0.3087842,1.825382,2.225382,1.948895
0.3277099,1.825436,2.225436,1.95652
0.356526,1.825472,2.225472,1.968083
0.3760162,1.825508,2.225508,1.975915
0.3955719,1.825545,2.225545,1.983773
0.4154588,1.825581,2.225581,1.991765
0.4356271,1.825618,2.225618,1.999869
0.4559537,1.825655,2.225655,2.008037
0.4767076,1.825691,2.225691,2.016374
0.4965656,1.825727,2.225727,2.024353
0.5166079,1.82578,2.22578,2.032424
0.5463121,1.825816,2.225816,2.044341
0.5661227,1.825852,2.225852,2.052302
0.5860019,1.825889,2.225889,2.060289
0.6058109,1.825925,2.225925,2.068249
0.6256291,1.825962,2.225962,2.076213
0.6453425,1.825998,2.225998,2.084135
0.6644974,1.826034,2.226034,2.091833
0.6836076,1.82607,2.22607,2.099513
0.7023013,1.826124,2.226124,2.107045
0.7297451,1.82616,2.22616,2.118058
0.7476155,1.826197,2.226197,2.125243
0.7652763,1.826233,2.226233,2.132344
0.7824625,1.826269,2.226269,2.139254
0.7992229,1.826309,2.226309,2.145998
0.8156828,1.826349,2.226349,2.152622
0.8314646,1.826389,2.226389,2.158975
0.8466268,1.82643,2.22643,2.165081
0.8615562,1.826491,2.226491,2.171114
0.8825982,1.826531,2.226531,2.17957
0.895625,1.826571,2.226572,2.184822
0.9082296,1.826612,2.226612,2.189904
0.9201605,1.826652,2.226652,2.194717
0.9313666,1.826693,2.226693,2.199239
0.9417468,1.826734,2.226734,2.203432
0.9516029,1.826773,2.226773,2.207414
0.9603009,1.826815,2.226815,2.210936
0.9686844,1.826875,2.226875,2.214349
0.9789964,1.826916,2.226916,2.218515
0.985002,1.826956,2.226956,2.220957
0.9898719,1.826998,2.226998,2.222947
0.9940206,1.827038,2.227038,2.224646
0.9969851,1.827077,2.227077,2.225872
0.9989448,1.827118,2.227118,2.226696
0.9999132,1.827158,2.227158,2.227123
0.9999132,1.827199,2.2272,2.2272
0,2.2272,1.827199,2.2272
0.0005670918,2.22726,1.82726,2.227033
0.003362512,2.2273,1.8273,2.225955
0.006472492,2.22734,1.82734,2.224751
0.01053431,2.227381,1.827381,2.223167
0.01559111,2.227421,1.827421,2.221184
0.02156794,2.227462,1.827461,2.218834
0.02842238,2.227502,1.827502,2.216133
0.03611505,2.227542,1.827542,2.213096
0.04468999,2.227584,1.827584,2.209708
0.05428728,2.227644,1.827644,2.205929
0.06965379,2.227684,1.827684,2.199822
0.08089083,2.227725,1.827724,2.195368
0.09288344,2.227766,1.827765,2.190612
0.1056717,2.227806,1.827806,2.185537
0.1188523,2.227846,1.827846,2.180305
0.1328364,2.227888,1.827888,2.174753
0.1477084,2.227927,1.827927,2.168844
0.1623378,2.227968,1.827967,2.163032
0.1779506,2.228029,1.828028,2.156848
0.2023897,2.228068,1.828068,2.147112
0.2188986,2.228109,1.828109,2.140549
0.2361475,2.22815,1.82815,2.133691
0.2539554,2.22819,1.82819,2.126607
0.2717129,2.228231,1.828231,2.119545
0.2902685,2.228271,1.828271,2.112163
0.3087548,2.228311,1.828311,2.104809
0.3277237,2.228352,1.828352,2.097263
0.3470801,2.228413,1.828413,2.089581
0.3764233,2.228453,1.828453,2.077884
0.3959155,2.228493,1.828493,2.070127
0.4155298,2.228534,1.828534,2.062322
0.4355879,2.228574,1.828574,2.054339
0.4555789,2.228615,1.828615,2.046383
0.4757876,2.228655,1.828655,2.03834
0.4958948,2.228696,1.828696,2.030338
0.5159215,2.228737,1.828737,2.022368
0.5364873,2.228797,1.828797,2.014202
0.5663508,2.228838,1.828838,2.002297
0.5863421,2.228878,1.828878,1.994341
0.6062351,2.228919,1.828919,1.986425
0.6261223,2.228959,1.828959,1.97851
0.6454576,2.229,1.829,1.970817
0.6648695,2.22904,1.82904,1.963092
0.6836218,2.229081,1.829081,1.955632
0.7025543,2.229121,1.829121,1.9481
0.7210522,2.229182,1.829182,1.940761
0.7478908,2.229222,1.829222,1.930066
0.7654105,2.229263,1.829263,1.923099
0.7827058,2.229304,1.829304,1.916221
0.7996994,2.229343,1.829343,1.909464
0.8156489,2.229384,1.829384,1.903124
0.8313726,2.229424,1.829424,1.896875
0.8466154,2.229465,1.829465,1.890819
0.8615456,2.229506,1.829506,1.884887
0.8757693,2.229567,1.829566,1.879259
0.8958393,2.229607,1.829607,1.871271
0.9082976,2.229647,1.829647,1.866328
0.9203084,2.229687,1.829687,1.861564
0.9314046,2.229729,1.829729,1.857167
0.9421312,2.229769,1.829769,1.852917
0.9518015,2.229809,1.829809,1.849089
0.9605685,2.22985,1.829849,1.845622
0.9686131,2.229891,1.829891,1.842445
0.9759383,2.229951,1.829951,1.839576
0.9849975,2.229991,1.829991,1.835992
0.9899105,2.230031,1.830031,1.834067
0.9939245,2.230072,1.830072,1.832502
0.9969402,2.230112,1.830112,1.831336
0.998947,2.230153,1.830153,1.830574
0.9999165,2.230194,1.830194,1.830227
0.9999165,1.830234,2.230234,1.630227
0,1.830234,2.230234,1.830234
0.0005240766,1.830274,2.230274,1.830484
0.002120397,1.830335,2.230335,1.831184
0.006438133,1.830375,2.230375,1.83295
0.01047897,1.830416,2.230416,1.834608
0.01555658,1.830456,2.230457,1.836679
0.02153311,1.830497,2.230497,1.83911
0.02835115,1.830537,2.230537,1.841877
0.03599916,1.830578,2.230578,1.844977
0.04470693,1.830618,2.230618,1.848501
0.05403087,1.830659,2.230659,1.852271
0.06429403,1.830719,2.23072,1.856437
0.08084176,1.83076,2.230761,1.863097
0.09297359,1.830801,2.230801,1.86799
0.1055613,1.830841,2.230841,1.873065
0.1187303,1.830881,2.230881,1.878374
0.1327131,1.830922,2.230922,1.884007
0.1471445,1.830962,2.230963,1.88982
0.1622772,1.831002,2.231003,1.895913
0.1777006,1.831043,2.231043,1.902123
0.1938903,1.831104,2.231104,1.90866
0.2190475,1.831144,2.231144,1.918763
0.2361637,1.831185,2.231185,1.92565
0.2536317,1.831225,2.231225,1.932678
0.2717014,1.831266,2.231266,1.939946
0.2900667,1.831306,2.231306,1.947333
0.3084439,1.831347,2.231347,1.954724
0.3275743,1.831387,2.231387,1.962417
0.3467659,1.831428,2.231428,1.970134
0.3664155,1.831488,2.231488,1.978055
0.3957001,1.831529,2.231529,1.989809
0.4155563,1.831569,2.231569,1.997792
0.4354401,1.83161,2.23161,2.005786
0.4555894,1.83165,2.23165,2.013885
0.4754788,1.831691,2.231691,2.021882
0.4958859,1.831731,2.231731,2.030086
0.5159017,1.831772,2.231772,2.038132
0.5360608,1.831812,2.231812,2.046236
0.5561018,1.831873,2.231873,2.054314
0.5862987,1.831913,2.231914,2.066433
0.6061035,1.831954,2.231954,2.074395
0.6254923,1.831994,2.231994,2.082191
0.6451016,1.832034,2.232034,2.090075
0.6643018,1.832075,2.232075,2.097796
0.6834438,1.832115,2.232115,2.105493
0.7020413,1.832156,2.232156,2.112972
0.7205341,1.832196,2.232197,2.12041
0.7387242,1.832257,2.232257,2.127747
0.7651534,1.832298,2.232298,2.138359
0.782445,1.832339,2.232339,2.145317
0.7991298,1.83238,2.23238,2.152032
0.8155654,1.832422,2.232422,2.158648
0.8313977,1.832463,2.232463,2.165022
0.8466175,1.832504,2.232504,2.171151
0.8613299,1.832546,2.232546,2.177078
0.8756065,1.832587,2.232587,2.182829
0.8890199,1.832649,2.232649,2.188257
0.9082336,1.83269,2.23269,2.195984
0.9200633,1.832731,2.232732,2.200757
0.9312733,1.832773,2.232773,2.205282
0.9417467,1.832814,2.232815,2.209513
0.9515168,1.832855,2.232856,2.213462
0.9603701,1.832896,2.232897,2.217045
0.9684108,1.832939,2.232939,2.220303
0.9757536,1.83298,2.23298,2.223281
0.9820992,1.833042,2.233042,2.225881
0.9898586,1.833083,2.233083,2.229026
0.9938545,1.833125,2.233125,2.230667
0.9969293,1.833166,2.233166,2.231938
0.9989445,1.833207,2.233207,2.232785
0.9999122,1.833248,2.233248,2.233213
0.9999122,1.83329,2.23329,2.23329
0,2.23329,1.83329,2.23329
0.0005428019,2.233331,1.833331,2.233114
0.002134387,2.233373,1.833373,2.232519
0.004770825,2.233435,1.833435,2.231526
0.01057671,2.233476,1.833476,2.229245
0.01566922,2.233518,1.833518,2.22725
0.02170682,2.233559,1.833559,2.224876
0.02851589,2.2336,1.8336,2.222194
0.0362724,2.233642,1.833642,2.219133
0.0448521,2.233682,1.833682,2.215742
0.05413634,2.233724,1.833724,2.212069
0.06426195,2.233766,1.833766,2.208061
0.07542392,2.233827,1.833827,2.203658
0.09289827,2.233869,1.833869,2.19671
0.1056461,2.23391,1.83391,2.191651
0.1187546,2.233952,1.833952,2.18645
